user_id,precision@10,recall@10,ndcg@10,ap@10,intra_list_diversity
120,0.0,0.0,0.0,0.0,0.5014950726180968
121,0.0,0.0,0.0,0.0,-2.220446049250313e-16
122,0.0,0.0,0.0,0.0,-2.220446049250313e-16
123,0.0,0.0,0.0,0.0,0.21770057375076043
124,0.0,0.0,0.0,0.0,0.5654635387846543
125,0.0,0.0,0.0,0.0,-4.440892098500626e-16
126,0.0,0.0,0.0,0.0,0.13026077125087546
127,0.2,1.0,0.6509209298071326,0.5,0.5403544451628777
128,0.1,0.03571428571428571,0.13886244387355454,0.05,0.0
129,0.0,0.0,0.0,0.0,0.10983664057436625
130,0.0,0.0,0.0,0.0,0.1747395300461522
131,0.0,0.0,0.0,0.0,-2.220446049250313e-16
132,0.0,0.0,0.0,0.0,0.15008694432489356
133,0.1,0.5,0.6131471927654584,0.5,0.6812710107548328
134,0.0,0.0,0.0,0.0,0.2987220685482974
135,0.2,0.6666666666666666,0.3379680345449381,0.1619047619047619,0.1191763845390819
136,0.0,0.0,0.0,0.0,0.3010440916665371
137,0.1,0.125,0.0843142342558857,0.017857142857142856,0.1785331103830367
138,0.0,0.0,0.0,0.0,0.1266932277487313
140,0.0,0.0,0.0,0.0,0.31131722516052024
141,0.1,0.0625,0.08514311764162098,0.02,0.0
142,0.0,0.0,0.0,0.0,-2.220446049250313e-16
143,0.0,0.0,0.0,0.0,0.3326201239491962
144,0.0,0.0,0.0,0.0,-2.220446049250313e-16
145,0.3,0.08333333333333333,0.2781981696179509,0.1261904761904762,0.09080105488691956
146,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,-2.220446049250313e-16
148,0.2,0.18181818181818182,0.2082936658103318,0.075,0.6562432343072702
149,0.0,0.0,0.0,0.0,0.17009507887063183
150,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.28646551992230607
152,0.0,0.0,0.0,0.0,-4.440892098500626e-16
153,0.0,0.0,0.0,0.0,0.2759860219213603
154,0.0,0.0,0.0,0.0,0.6820973410812873
155,0.0,0.0,0.0,0.0,0.7138016586691863
156,0.0,0.0,0.0,0.0,0.5342825550671891
157,0.0,0.0,0.0,0.0,0.4769885194985926
158,0.0,0.0,0.0,0.0,0.3326890132381222
159,0.0,0.0,0.0,0.0,-2.220446049250313e-16
160,0.1,0.05555555555555555,0.06943122193677727,0.0125,-2.220446049250313e-16
161,0.0,0.0,0.0,0.0,0.3212090398620358
162,0.0,0.0,0.0,0.0,0.13996449844228018
163,0.0,0.0,0.0,0.0,-2.220446049250313e-16
164,0.0,0.0,0.0,0.0,0.2994971793162322
165,0.0,0.0,0.0,0.0,0.49512853036679016
166,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,-2.220446049250313e-16
168,0.0,0.0,0.0,0.0,-2.220446049250313e-16
169,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.13026077125087546
171,0.0,0.0,0.0,0.0,-2.220446049250313e-16
172,0.0,0.0,0.0,0.0,0.35547679347016786
173,0.0,0.0,0.0,0.0,-2.220446049250313e-16
174,0.0,0.0,0.0,0.0,-2.220446049250313e-16
175,0.0,0.0,0.0,0.0,0.49055677236517764
176,0.0,0.0,0.0,0.0,-2.220446049250313e-16
177,0.0,0.0,0.0,0.0,0.3562955043458161
178,0.0,0.0,0.0,0.0,0.08916506897835684
179,0.0,0.0,0.0,0.0,-2.220446049250313e-16
180,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0
182,0.1,0.3333333333333333,0.46927872602275644,0.3333333333333333,0.19445712995545944
183,0.0,0.0,0.0,0.0,0.5624334461859861
184,0.1,0.038461538461538464,0.13886244387355454,0.05,-2.220446049250313e-16
185,0.0,0.0,0.0,0.0,-2.220446049250313e-16
186,0.0,0.0,0.0,0.0,-2.220446049250313e-16
187,0.0,0.0,0.0,0.0,-4.440892098500626e-16
188,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0680950224265309
190,0.0,0.0,0.0,0.0,0.1617063990133149
191,0.0,0.0,0.0,0.0,-2.220446049250313e-16
192,0.0,0.0,0.0,0.0,-2.220446049250313e-16
193,0.0,0.0,0.0,0.0,-2.220446049250313e-16
194,0.0,0.0,0.0,0.0,-2.220446049250313e-16
195,0.0,0.0,0.0,0.0,0.05196747076569576
196,0.0,0.0,0.0,0.0,-2.220446049250313e-16
197,0.0,0.0,0.0,0.0,0.45232911839065293
198,0.0,0.0,0.0,0.0,0.4684694560779991
199,0.1,0.5,0.19342640361727081,0.0625,-2.220446049250313e-16
200,0.2,0.047619047619047616,0.2934556883974402,0.12857142857142856,0.5296402649953419
201,0.0,0.0,0.0,0.0,-2.220446049250313e-16
202,0.0,0.0,0.0,0.0,0.7189237963069262
203,0.0,0.0,0.0,0.0,0.0680950224265309
204,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,-2.220446049250313e-16
207,0.0,0.0,0.0,0.0,-2.220446049250313e-16
208,0.0,0.0,0.0,0.0,-4.440892098500626e-16
209,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.6442239444458019
211,0.0,0.0,0.0,0.0,0.6635588321104425
212,0.0,0.0,0.0,0.0,0.4194147961828845
213,0.1,0.04,0.22009176629808017,0.1,0.21578862118248868
214,0.0,0.0,0.0,0.0,-2.220446049250313e-16
215,0.2,0.18181818181818182,0.17993148201117176,0.065,0.6800283583958936
216,0.0,0.0,0.0,0.0,-2.220446049250313e-16
217,0.0,0.0,0.0,0.0,0.21735994168598374
218,0.0,0.0,0.0,0.0,-2.220446049250313e-16
219,0.1,0.2,0.10209739512291163,0.02222222222222222,0.6868952258144188
220,0.0,0.0,0.0,0.0,-2.220446049250313e-16
221,0.0,0.0,0.0,0.0,-2.220446049250313e-16
222,0.2,0.06060606060606061,0.17947710508581735,0.05833333333333333,0.4777059512299655
223,0.0,0.0,0.0,0.0,-4.440892098500626e-16
224,0.0,0.0,0.0,0.0,-2.220446049250313e-16
225,0.0,0.0,0.0,0.0,0.6413699082464518
226,0.0,0.0,0.0,0.0,0.19303619510831704
227,0.0,0.0,0.0,0.0,-2.220446049250313e-16
228,0.0,0.0,0.0,0.0,0.7832938644877496
230,0.0,0.0,0.0,0.0,0.11397817484451606
231,0.0,0.0,0.0,0.0,0.5801554997847115
232,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,-2.220446049250313e-16
234,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.14519906196479243
236,0.0,0.0,0.0,0.0,-2.220446049250313e-16
237,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.40384617097272596
239,0.0,0.0,0.0,0.0,-2.220446049250313e-16
240,0.0,0.0,0.0,0.0,-2.220446049250313e-16
241,0.0,0.0,0.0,0.0,-2.220446049250313e-16
242,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,-2.220446049250313e-16
244,0.0,0.0,0.0,0.0,-2.220446049250313e-16
245,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.6223177190548479
247,0.0,0.0,0.0,0.0,-2.220446049250313e-16
248,0.0,0.0,0.0,0.0,0.5908948367547981
249,0.0,0.0,0.0,0.0,0.09080105488691956
250,0.0,0.0,0.0,0.0,-2.220446049250313e-16
251,0.0,0.0,0.0,0.0,0.2603975363256092
252,0.0,0.0,0.0,0.0,-2.220446049250313e-16
253,0.0,0.0,0.0,0.0,0.38581935457197186
254,0.2,0.2222222222222222,0.23202214456934253,0.09259259259259259,0.5575011151107426
255,0.0,0.0,0.0,0.0,-2.220446049250313e-16
256,0.1,0.02857142857142857,0.09478836436955078,0.025,0.06542173108343693
257,0.1,0.07692307692307693,0.13886244387355454,0.05,0.0
259,0.0,0.0,0.0,0.0,-2.220446049250313e-16
260,0.1,0.3333333333333333,0.16716045496620227,0.05555555555555555,0.364391149469643
261,0.0,0.0,0.0,0.0,-2.220446049250313e-16
262,0.1,0.1111111111111111,0.23504554941448536,0.1111111111111111,-4.440892098500626e-16
263,0.1,0.04,0.13886244387355454,0.05,0.5028673506029956
264,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.3870109479787739
268,0.0,0.0,0.0,0.0,0.19655587464424967
269,0.0,0.0,0.0,0.0,0.0
270,0.1,0.04,0.06943122193677727,0.0125,0.0
271,0.0,0.0,0.0,0.0,-2.220446049250313e-16
272,0.0,0.0,0.0,0.0,0.3885276789221136
273,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,-4.440892098500626e-16
275,0.1,0.25,0.19519002499605084,0.08333333333333333,0.5949845527363453
276,0.0,0.0,0.0,0.0,-2.220446049250313e-16
277,0.0,0.0,0.0,0.0,0.3161450260748369
278,0.0,0.0,0.0,0.0,0.3450864572332426
279,0.0,0.0,0.0,0.0,-2.220446049250313e-16
280,0.0,0.0,0.0,0.0,-2.220446049250313e-16
281,0.0,0.0,0.0,0.0,0.6258661940530135
282,0.0,0.0,0.0,0.0,0.6468377577072882
283,0.0,0.0,0.0,0.0,-2.220446049250313e-16
284,0.0,0.0,0.0,0.0,-2.220446049250313e-16
285,0.0,0.0,0.0,0.0,-2.220446049250313e-16
286,0.0,0.0,0.0,0.0,-2.220446049250313e-16
287,0.0,0.0,0.0,0.0,0.1191763845390819
288,0.0,0.0,0.0,0.0,-2.220446049250313e-16
289,0.0,0.0,0.0,0.0,0.20666155178928938
290,0.1,0.07692307692307693,0.22009176629808017,0.1,0.7685757805495183
291,0.1,0.02040816326530612,0.11004588314904008,0.03333333333333333,0.0
292,0.0,0.0,0.0,0.0,-2.220446049250313e-16
293,0.0,0.0,0.0,0.0,-2.220446049250313e-16
294,0.0,0.0,0.0,0.0,0.18370340420549272
295,0.1,0.02631578947368421,0.06943122193677727,0.0125,0.0680950224265309
296,0.0,0.0,0.0,0.0,-2.220446049250313e-16
297,0.0,0.0,0.0,0.0,-2.220446049250313e-16
298,0.1,0.058823529411764705,0.11004588314904008,0.03333333333333333,0.5777216373742817
299,0.2,0.06896551724137931,0.33013764944712026,0.16666666666666666,0.2313039496506736
300,0.0,0.0,0.0,0.0,-2.220446049250313e-16
301,0.1,0.03225806451612903,0.06625422345438903,0.01111111111111111,-2.220446049250313e-16
302,0.0,0.0,0.0,0.0,0.6328186452245471
303,0.0,0.0,0.0,0.0,0.14519906196479243
304,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,-2.220446049250313e-16
306,0.0,0.0,0.0,0.0,-2.220446049250313e-16
307,0.1,0.08333333333333333,0.11004588314904008,0.03333333333333333,0.4887383033043864
308,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.46801319553961895
310,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,-2.220446049250313e-16
312,0.0,0.0,0.0,0.0,0.0680950224265309
313,0.1,0.034482758620689655,0.22009176629808017,0.1,0.7245820779234567
314,0.0,0.0,0.0,0.0,-2.220446049250313e-16
315,0.0,0.0,0.0,0.0,0.1191763845390819
316,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.20006297483214747
318,0.0,0.0,0.0,0.0,0.1746453474652005
319,0.0,0.0,0.0,0.0,0.3060640041519951
320,0.0,0.0,0.0,0.0,0.3636486642546871
321,0.0,0.0,0.0,0.0,0.10983664057436625
322,0.0,0.0,0.0,0.0,-2.220446049250313e-16
323,0.0,0.0,0.0,0.0,-2.220446049250313e-16
324,0.0,0.0,0.0,0.0,-2.220446049250313e-16
325,0.2,0.13333333333333333,0.31488013066763093,0.15,0.6712304312735831
326,0.0,0.0,0.0,0.0,0.3526907592849237
327,0.0,0.0,0.0,0.0,0.28646551992230607
328,0.2,0.09523809523809523,0.33013764944712026,0.16666666666666666,0.5657676981722836
329,0.0,0.0,0.0,0.0,0.11159894413954684
330,0.0,0.0,0.0,0.0,-2.220446049250313e-16
331,0.0,0.0,0.0,0.0,-2.220446049250313e-16
332,0.0,0.0,0.0,0.0,0.18370340420549272
333,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,-2.220446049250313e-16
335,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,-4.440892098500626e-16
337,0.0,0.0,0.0,0.0,0.5545269457411016
338,0.0,0.0,0.0,0.0,0.0680950224265309
339,0.0,0.0,0.0,0.0,-2.220446049250313e-16
340,0.0,0.0,0.0,0.0,0.46252736090701263
341,0.0,0.0,0.0,0.0,-2.220446049250313e-16
342,0.0,0.0,0.0,0.0,-2.220446049250313e-16
343,0.0,0.0,0.0,0.0,-2.220446049250313e-16
344,0.0,0.0,0.0,0.0,-2.220446049250313e-16
345,0.0,0.0,0.0,0.0,-2.220446049250313e-16
346,0.0,0.0,0.0,0.0,0.21312047427529726
347,0.0,0.0,0.0,0.0,0.3248880029348358
348,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.7258443364797093
351,0.0,0.0,0.0,0.0,-2.220446049250313e-16
352,0.0,0.0,0.0,0.0,0.5783072515505423
353,0.0,0.0,0.0,0.0,0.4409364052251108
354,0.0,0.0,0.0,0.0,-2.220446049250313e-16
355,0.0,0.0,0.0,0.0,-2.220446049250313e-16
356,0.0,0.0,0.0,0.0,-2.220446049250313e-16
357,0.0,0.0,0.0,0.0,-4.440892098500626e-16
358,0.0,0.0,0.0,0.0,-2.220446049250313e-16
359,0.0,0.0,0.0,0.0,0.4292816478798082
360,0.1,0.058823529411764705,0.07839826897867533,0.016666666666666666,0.0
361,0.0,0.0,0.0,0.0,0.0680950224265309
362,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.4720653668694982
364,0.0,0.0,0.0,0.0,-4.440892098500626e-16
365,0.0,0.0,0.0,0.0,-2.220446049250313e-16
366,0.0,0.0,0.0,0.0,0.3516438507157175
367,0.0,0.0,0.0,0.0,0.4875283830130949
368,0.0,0.0,0.0,0.0,0.44400056120142695
369,0.1,1.0,1.0,1.0,0.7159254068204092
370,0.1,0.1,0.06362078819895171,0.01,0.5878307714930235
371,0.0,0.0,0.0,0.0,0.13026077125087546
372,0.1,0.1111111111111111,0.08372491399919346,0.018518518518518517,0.0
373,0.0,0.0,0.0,0.0,0.0680950224265309
374,0.0,0.0,0.0,0.0,-2.220446049250313e-16
375,0.0,0.0,0.0,0.0,-2.220446049250313e-16
376,0.0,0.0,0.0,0.0,0.3021511867477848
377,0.0,0.0,0.0,0.0,0.6854922678954857
378,0.1,0.030303030303030304,0.08514311764162098,0.02,-2.220446049250313e-16
379,0.0,0.0,0.0,0.0,0.5100966773165947
380,0.0,0.0,0.0,0.0,0.31294025845363915
381,0.0,0.0,0.0,0.0,0.0680950224265309
382,0.1,0.25,0.19519002499605084,0.08333333333333333,0.4422982262614559
383,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,-2.220446049250313e-16
386,0.0,0.0,0.0,0.0,0.3196807114129458
387,0.0,0.0,0.0,0.0,-2.220446049250313e-16
388,0.0,0.0,0.0,0.0,-2.220446049250313e-16
389,0.0,0.0,0.0,0.0,-2.220446049250313e-16
390,0.0,0.0,0.0,0.0,0.0
391,0.0,0.0,0.0,0.0,0.27467310466292905
392,0.1,0.058823529411764705,0.06625422345438903,0.01111111111111111,-2.220446049250313e-16
393,0.0,0.0,0.0,0.0,-2.220446049250313e-16
394,0.1,0.05555555555555555,0.07336392209936005,0.014285714285714285,0.405149122703469
395,0.0,0.0,0.0,0.0,-2.220446049250313e-16
396,0.0,0.0,0.0,0.0,-2.220446049250313e-16
397,0.0,0.0,0.0,0.0,0.3870109479787739
398,0.0,0.0,0.0,0.0,-2.220446049250313e-16
399,0.0,0.0,0.0,0.0,-2.220446049250313e-16
400,0.0,0.0,0.0,0.0,0.16768159315767633
401,0.0,0.0,0.0,0.0,0.5391765599044736
402,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.37566950048936876
404,0.0,0.0,0.0,0.0,0.5364016024612239
405,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,-2.220446049250313e-16
407,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.751089043928194
409,0.0,0.0,0.0,0.0,-2.220446049250313e-16
410,0.0,0.0,0.0,0.0,0.11785078938770156
411,0.0,0.0,0.0,0.0,-4.440892098500626e-16
412,0.0,0.0,0.0,0.0,0.492587133852188
413,0.0,0.0,0.0,0.0,0.10983664057436625
414,0.0,0.0,0.0,0.0,0.15562693191234714
415,0.0,0.0,0.0,0.0,0.5117672780958792
416,0.0,0.0,0.0,0.0,-2.220446049250313e-16
417,0.0,0.0,0.0,0.0,0.28646551992230607
418,0.0,0.0,0.0,0.0,0.44090110151122075
419,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0
421,0.1,0.07142857142857142,0.11004588314904008,0.03333333333333333,0.36910508329373476
422,0.0,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,0.0,-2.220446049250313e-16
424,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.3779920284858278
426,0.3,0.15789473684210525,0.42257499837058643,0.22999999999999998,0.7784273734436684
427,0.0,0.0,0.0,0.0,-2.220446049250313e-16
428,0.0,0.0,0.0,0.0,-2.220446049250313e-16
429,0.0,0.0,0.0,0.0,-2.220446049250313e-16
430,0.0,0.0,0.0,0.0,-2.220446049250313e-16
431,0.0,0.0,0.0,0.0,0.6307298159307126
432,0.0,0.0,0.0,0.0,-2.220446049250313e-16
433,0.0,0.0,0.0,0.0,0.1793021886514995
434,0.0,0.0,0.0,0.0,-2.220446049250313e-16
435,0.0,0.0,0.0,0.0,0.5122381435739745
436,0.0,0.0,0.0,0.0,-2.220446049250313e-16
437,0.0,0.0,0.0,0.0,0.0680950224265309
438,0.0,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,-2.220446049250313e-16
440,0.0,0.0,0.0,0.0,-2.220446049250313e-16
441,0.0,0.0,0.0,0.0,0.6391848541668697
442,0.0,0.0,0.0,0.0,0.4311574368215357
443,0.0,0.0,0.0,0.0,0.6174764182609883
444,0.0,0.0,0.0,0.0,0.5220411215904777
445,0.0,0.0,0.0,0.0,-2.220446049250313e-16
446,0.0,0.0,0.0,0.0,-2.220446049250313e-16
447,0.0,0.0,0.0,0.0,0.0680950224265309
448,0.0,0.0,0.0,0.0,-2.220446049250313e-16
449,0.0,0.0,0.0,0.0,-2.220446049250313e-16
450,0.0,0.0,0.0,0.0,-2.220446049250313e-16
451,0.0,0.0,0.0,0.0,-2.220446049250313e-16
452,0.0,0.0,0.0,0.0,0.49876092747392436
453,0.0,0.0,0.0,0.0,-2.220446049250313e-16
454,0.0,0.0,0.0,0.0,-2.220446049250313e-16
455,0.0,0.0,0.0,0.0,-2.220446049250313e-16
456,0.0,0.0,0.0,0.0,-2.220446049250313e-16
457,0.0,0.0,0.0,0.0,-2.220446049250313e-16
458,0.0,0.0,0.0,0.0,-2.220446049250313e-16
459,0.0,0.0,0.0,0.0,0.43576309211289543
460,0.0,0.0,0.0,0.0,-2.220446049250313e-16
461,0.0,0.0,0.0,0.0,0.3053022986737669
462,0.0,0.0,0.0,0.0,0.13026077125087546
463,0.0,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0,0.37130057478266953
465,0.0,0.0,0.0,0.0,-2.220446049250313e-16
466,0.0,0.0,0.0,0.0,-2.220446049250313e-16
467,0.0,0.0,0.0,0.0,0.2339680331126057
468,0.0,0.0,0.0,0.0,-2.220446049250313e-16
469,0.0,0.0,0.0,0.0,-2.220446049250313e-16
470,0.0,0.0,0.0,0.0,-2.220446049250313e-16
471,0.2,0.25,0.3372569370235428,0.1607142857142857,0.3196229501904081
472,0.1,0.017857142857142856,0.22009176629808017,0.1,0.5136091553525135
473,0.0,0.0,0.0,0.0,0.28646551992230607
474,0.0,0.0,0.0,0.0,-2.220446049250313e-16
475,0.0,0.0,0.0,0.0,0.1191763845390819
476,0.0,0.0,0.0,0.0,-2.220446049250313e-16
477,0.0,0.0,0.0,0.0,-4.440892098500626e-16
478,0.0,0.0,0.0,0.0,-2.220446049250313e-16
479,0.1,0.043478260869565216,0.07336392209936005,0.014285714285714285,0.7396945740160403
480,0.0,0.0,0.0,0.0,0.21655340434637774
481,0.0,0.0,0.0,0.0,-4.440892098500626e-16
482,0.0,0.0,0.0,0.0,-2.220446049250313e-16
483,0.0,0.0,0.0,0.0,0.634803321105884
484,0.0,0.0,0.0,0.0,0.40009277414482275
